0,1,2,3,4,5,6,7,8,9
1.2355747,1.0325171,1.1944171,1.2357742,1.5640073,1.555203,0.62217575,1.2426497,1.0968719,0.8939554
1.2595354,1.0591718,1.2145485,1.2594936,1.6273524,1.6186571,0.66162527,1.2821844,1.1266748,0.92301255
1.456958,1.2077893,1.3480234,1.4569716,2.4221194,2.416152,0.7282936,1.8490475,1.2893893,1.0047088
2.7275522,2.0855598,2.2395291,2.7261567,3.206767,3.2141902,1.2560483,3.1722357,2.3730776,1.6905057
0.18423544,0.09406228,0.06881475,0.1798513,0.19273445,0.19304469,0.013652243,0.2350084,0.27011883,0.10395575
0.18423544,0.09406228,0.06881475,0.1798513,0.19273445,0.19304469,0.013652243,0.2350084,0.27011883,0.10395575
0.18423544,0.09406228,0.06881475,0.1798513,0.19273445,0.19304469,0.013652243,0.2350084,0.27011883,0.10395575
0.18423544,0.09406228,0.06881475,0.1798513,0.19273445,0.19304469,0.013652243,0.2350084,0.27011883,0.10395575
0.18423544,0.09406228,0.06881475,0.1798513,0.19273445,0.19304469,0.013652243,0.2350084,0.27011883,0.10395575
0.10045786,0.04480762,0.15399836,0.10179347,0.20759477,0.20054395,0.010767127,0.21424589,0.2631963,0.13103689
0.10045786,0.04480762,0.15399836,0.10179347,0.20759477,0.20054395,0.010767127,0.21424589,0.2766095,0.13103689
0.10045786,0.04480762,0.15399836,0.10179347,0.20759477,0.20054395,0.010767127,0.21424589,0.2766095,0.13103689
0.10045786,0.04480762,0.15399836,0.10179347,0.20759477,0.20054395,0.010767127,0.21424589,0.2766095,0.13103689
0.10045786,0.04480762,0.15399836,0.10179347,0.20759477,0.20054395,0.010767127,0.21424589,0.2766095,0.13103689
0.10045786,0.04480762,0.19277218,0.10179347,0.2459765,0.23939529,0.010767127,0.21424589,0.28628567,0.13103689
0.040412463,0.056118365,0.056737356,0.03675756,0.043018658,0.04540753,0.01843383,0.020525243,0.035584282,0.11134204
0.040412463,0.056118365,0.056737356,0.03675756,0.043018658,0.04540753,0.01843383,0.020525243,0.035584282,0.11134204
0.040412463,0.056118365,0.056737356,0.03675756,0.043018658,0.04540753,0.01843383,0.020525243,0.035584282,0.11134204
0.040412463,0.056118365,0.056737356,0.03675756,0.043018658,0.04540753,0.01843383,0.020525243,0.035584282,0.11134204
0.040412463,0.056118365,0.056737356,0.03675756,0.043018658,0.04540753,0.01843383,0.020525243,0.035584282,0.10840174
0.18228003,0.058277547,0.06909999,0.17711018,0.2113034,0.21573745,0.010421116,0.09805096,0.26679868,0.1258658
0.18228003,0.088817544,0.06909999,0.17711018,0.23636243,0.23390761,0.010421116,0.09805096,0.26679868,0.1258658
0.18228003,0.088817544,0.06909999,0.17711018,0.23636243,0.23390761,0.010421116,0.09805096,0.26679868,0.1258658
0.18228003,0.088817544,0.06909999,0.17711018,0.23636243,0.23390761,0.010421116,0.09805096,0.26679868,0.1258658
0.19732967,0.088817544,0.06909999,0.19542173,0.23636243,0.23390761,0.010421116,0.12133666,0.26679868,0.1258658
0.12240969,0.08786621,0.14491427,0.117415145,0.169985,0.16018155,0.017469281,0.10350526,0.28431642,0.13899344
0.12240969,0.08786621,0.14491427,0.117415145,0.169985,0.16018155,0.017469281,0.10350526,0.28431642,0.13899344
0.12240969,0.08786621,0.14491427,0.117415145,0.169985,0.16018155,0.017469281,0.10350526,0.28431642,0.13899344
0.12240969,0.08786621,0.14491427,0.117415145,0.169985,0.16018155,0.017469281,0.10350526,0.28431642,0.13899344
0.12240969,0.08786621,0.14491427,0.117415145,0.169985,0.16018155,0.017469281,0.10350526,0.28431642,0.13899344
0.12240969,0.08786621,0.14491427,0.117415145,0.169985,0.16018155,0.017469281,0.10350526,0.28431642,0.13899344
0.6566702,0.2646052,0.36877617,0.65177226,0.8830631,0.88391745,0.09105496,0.70919806,0.34836498,0.13387279
0.6566702,0.2646052,0.36877617,0.65177226,0.8830631,0.88391745,0.09105496,0.70919806,0.34836498,0.13387279
0.6566702,0.2646052,0.36877617,0.65177226,0.8830631,0.88391745,0.09105496,0.70919806,0.34836498,0.13387279
0.6566702,0.2646052,0.36877617,0.65177226,0.8830631,0.88391745,0.09105496,0.70919806,0.34836498,0.13387279
0.6566702,0.2646052,0.36877617,0.65177226,0.8830631,0.88391745,0.09105496,0.8355869,0.34836498,0.13387279
0.65748155,0.44482234,0.36877617,0.65177226,0.8830631,0.88391745,0.09684601,0.8355869,0.52803594,0.13387279
0.5468842,0.31789023,0.29984286,0.54513055,0.65446264,0.66020393,0.115258686,0.78002375,0.47778338,0.20763497
0.5468842,0.31789023,0.29984286,0.54513055,0.65446264,0.66020393,0.115258686,0.78002375,0.47778338,0.20763497
0.5468842,0.31789023,0.29984286,0.54513055,0.65446264,0.66020393,0.115258686,0.78002375,0.47778338,0.20763497
0.58517164,0.373732,0.38979313,0.58247024,0.7240814,0.7290041,0.1604942,0.8041155,0.56094015,0.2514947
1.2269874,0.85835,0.90135187,1.2248784,1.4331061,1.4402235,0.43303487,1.5158962,1.0478222,0.6209939
0.113441095,0.07497781,0.11934956,0.108086765,0.21907455,0.21240403,0.028406473,0.1476524,0.28011602,0.14348201
0.2378902,0.19179139,0.11934956,0.23410934,0.3627348,0.3530155,0.039919045,0.18594478,0.29719806,0.14348201
0.34296882,0.18902287,0.17528822,0.33852577,0.35854608,0.36079392,0.05409244,0.47400668,0.3886783,0.14339142
0.34296882,0.18902287,0.17528822,0.33852577,0.35854608,0.36079392,0.05409244,0.47400668,0.3886783,0.14339142
0.34296882,0.18902287,0.17528822,0.33852577,0.35854608,0.36079392,0.05409244,0.47400668,0.3886783,0.14339142
0.15753107,0.082093716,0.14550371,0.15653355,0.21627277,0.20958474,0.026808819,0.07684964,0.18491746,0.13543887
0.15753107,0.082093716,0.14550371,0.15653355,0.21627277,0.20958474,0.026808819,0.07684964,0.18491746,0.13543887
0.09319011,0.07084623,0.06169951,0.09774532,0.107838325,0.114023864,0.02000464,0.14929754,0.2381972,0.14928436
0.09319011,0.07084623,0.06169951,0.09774532,0.107838325,0.114023864,0.02000464,0.11580709,0.2381972,0.14928436
0.09319011,0.07084623,0.06294663,0.09774532,0.107838325,0.114023864,0.02000464,0.11580709,0.2381972,0.14928436
0.11168946,0.091317736,0.09046259,0.116581686,0.31533897,0.3188084,0.027174288,0.11580709,0.2381972,0.17415185
0.11168946,0.091317736,0.09046259,0.116581686,0.31533897,0.3188084,0.027174288,0.11580709,0.2381972,0.17415185
1.4910754,1.2455673,1.4133023,1.4912032,2.1025395,2.0949404,0.77657866,1.5211685,1.3240674,1.0770743
2.260709,1.7045094,1.8047613,2.2588158,2.660174,2.6674645,0.9565042,2.6435227,1.9533005,1.3459556
2.260709,1.7045094,1.8047613,2.2588158,2.660174,2.6674645,0.9565042,2.6435227,1.9533005,1.3459556
2.260709,1.7045094,1.8047613,2.2588158,2.660174,2.6674645,0.9565042,2.6435227,1.9533005,1.3459556
2.260709,1.7045094,1.8047613,2.2588158,2.660174,2.6674645,0.9565042,2.6435227,1.9533005,1.3459556
0.35292095,0.202933,0.21128815,0.3488222,0.42816558,0.43083453,0.08018821,0.50729954,0.3828729,0.16081326
0.30739388,0.17490013,0.16254632,0.30317155,0.32407752,0.32500464,0.058510277,0.41766176,0.35046828,0.14999138
0.30739388,0.17490013,0.16254632,0.30317155,0.32407752,0.32500464,0.058510277,0.41766176,0.35046828,0.14999138
0.30739388,0.17490013,0.16254632,0.30317155,0.32407752,0.32500464,0.058510277,0.41766176,0.35046828,0.14999138
0.30739388,0.17490013,0.16254632,0.30317155,0.32407752,0.32500464,0.058510277,0.41766176,0.35046828,0.14999138
0.19018225,0.14258648,0.19509815,0.18515004,0.2575914,0.24861813,0.055071436,0.13561039,0.29855832,0.16753882
0.19018225,0.14258648,0.19509815,0.18515004,0.2575914,0.24861813,0.055071436,0.13561039,0.29855832,0.16753882
0.19018225,0.14258648,0.19509815,0.18515004,0.2575914,0.24861813,0.055071436,0.13561039,0.29855832,0.16753882
0.19018225,0.14258648,0.19509815,0.18515004,0.2575914,0.24861813,0.055071436,0.13561039,0.29855832,0.16753882
0.19018225,0.14258648,0.19509815,0.18515004,0.2575914,0.24861813,0.055071436,0.13561039,0.29855832,0.16753882
0.15163787,0.09361384,0.09916678,0.14761527,0.1846026,0.17958796,0.013065516,0.13204104,0.20089555,0.12308174
0.15163787,0.09361384,0.09916678,0.14761527,0.1846026,0.17958796,0.013065516,0.13204104,0.20089555,0.12308174
0.15163787,0.09361384,0.09916678,0.14761527,0.1846026,0.17958796,0.013065516,0.17927304,0.26815578,0.12308174
0.15163787,0.09361384,0.11932859,0.14761527,0.1846026,0.17958796,0.013065516,0.22640775,0.26815578,0.12308174
0.24974047,0.12597752,0.11932859,0.24365039,0.25854573,0.25732374,0.013065516,0.26157522,0.3191937,0.12721483
0.5386112,0.36109743,0.3413945,0.53517944,0.5820288,0.5863109,0.18664993,0.6889924,0.5349355,0.27606767
0.7805927,0.5469984,0.48530662,0.7780044,0.90518653,0.9105928,0.16785374,0.98491085,0.7218931,0.37623426
0.32501307,0.26056954,0.33263174,0.32246345,0.53852177,0.53039885,0.054059923,0.28699973,0.3611958,0.16015625
0.32501307,0.26056954,0.33263174,0.32246345,0.53852177,0.53039885,0.054059923,0.28699973,0.3611958,0.16015625
0.32501307,0.26056954,0.33263174,0.32246345,0.53852177,0.53039885,0.0755981,0.28699973,0.3611958,0.24941376
0.32501307,0.26056954,0.33263174,0.32246345,0.53852177,0.53039885,0.0755981,0.28699973,0.3611958,0.24941376
0.32501307,0.26056954,0.33263174,0.32246345,0.53852177,0.53039885,0.0755981,0.28699973,0.3611958,0.24941376
0.32501307,0.26056954,0.33263174,0.32246345,0.53852177,0.53039885,0.0755981,0.28699973,0.3611958,0.24941376
1.0599735,0.7141145,0.66383934,1.0568588,1.2382544,1.2437849,0.300654,1.2104826,0.9366259,0.5493253
1.2244698,0.8950684,0.9247121,1.222463,1.4179573,1.4245118,0.5200655,1.4885808,1.0812417,0.70253205
1.277652,0.95782936,0.98514056,1.2755847,1.4886055,1.4953359,0.5622554,1.5460653,1.1433172,0.75856215
1.277652,0.95782936,0.98514056,1.2755847,1.4886055,1.4953359,0.5622554,1.5460653,1.1433172,0.75856215
1.277652,0.95782936,0.98514056,1.2755847,1.4886055,1.4953359,0.5622554,1.5460653,1.1433172,0.75856215
0.166725,0.105777994,0.12840126,0.1600237,0.18925041,0.182912,0.013573429,0.12901163,0.10079549,0.14087147
0.166725,0.105777994,0.12840126,0.1600237,0.18925041,0.182912,0.013573429,0.12901163,0.10079549,0.14087147
0.166725,0.105777994,0.12840126,0.1600237,0.18925041,0.182912,0.013573429,0.12901163,0.10079549,0.14087147
0.166725,0.105777994,0.12840126,0.1600237,0.18925041,0.182912,0.013573429,0.12901163,0.10079549,0.14087147
0.166725,0.105777994,0.12840126,0.1600237,0.18925041,0.182912,0.013573429,0.12901163,0.10079549,0.14087147
0.09747786,0.07173914,0.03236314,0.10115439,0.17297427,0.16554822,0.011580607,0.13418587,0.25181258,0.11749228
0.6336615,0.42596823,0.41269645,0.63102716,0.699318,0.70487994,0.20821889,0.8183818,0.5965878,0.3154758
0.6336615,0.40665415,0.39797407,0.63102716,0.699318,0.70487994,0.20522165,0.8183818,0.5773725,0.30400085
0.6336615,0.40665415,0.39797407,0.63102716,0.699318,0.70487994,0.20522165,0.8183818,0.5773725,0.30400085
0.81616706,0.53454643,0.54643583,0.81445754,1.0540324,1.0605149,0.26754782,1.1049467,0.7122618,0.38966098
0.81616706,0.53454643,0.54643583,0.81445754,1.0540324,1.0605149,0.26754782,1.1049467,0.7122618,0.38966098
0.81616706,0.53454643,0.54643583,0.81445754,1.0540324,1.0605149,0.26754782,1.1049467,0.7122618,0.38966098
0.81616706,0.53454643,0.54643583,0.81445754,1.0540324,1.0605149,0.26754782,1.1049467,0.7122618,0.38966098
0.81616706,0.53454643,0.54643583,0.81445754,1.0540324,1.0605149,0.26754782,1.1049467,0.7122618,0.38966098
1.0787238,0.9085892,1.0518383,1.0785325,1.3742101,1.3652489,0.56851137,1.064021,0.9710824,0.79867065
1.0787238,0.9085892,1.0518383,1.0785325,1.3742101,1.3652489,0.56851137,1.064021,0.9710824,0.79867065
1.0729792,0.9085892,1.050382,1.0727463,1.3688338,1.3598527,0.56851137,1.0593758,0.96896976,0.79867065
1.0683749,0.88992244,1.0428196,1.0683962,1.3635153,1.3545184,0.5403985,1.0553044,0.9626434,0.7740166
0.19811587,0.10630972,0.09882118,0.19461668,0.29038084,0.29128423,0.015230931,0.29756525,0.23985247,0.10798415
0.19811587,0.10630972,0.09882118,0.19461668,0.298714,0.29769143,0.015230931,0.29756525,0.23985247,0.10798415
0.19811587,0.10630972,0.09882118,0.19461668,0.298714,0.29769143,0.015230931,0.29756525,0.234619,0.10798415
0.19811587,0.10630972,0.09882118,0.19461668,0.298714,0.29769143,0.020188525,0.34492153,0.234619,0.10798415
0.27797186,0.12677647,0.1432729,0.27366105,0.298714,0.29769143,0.020188525,0.35011843,0.234619,0.10798415
0.33396295,0.17228165,0.1432729,0.32941294,0.38712665,0.3905249,0.047787994,0.4091651,0.234619,0.13066427
